,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
10,-1.5617666666666665,3.459798146167233,2.768109666666667,-9.92,9.3,19.22,-1.8,2.205,4.63,417,181,279,186,0.2284786317075195,-0.23392739317058053,14.40931833333331,-1.5617666666666665,937.06,64.93419624378531,54.4736714952607,34.739858945771935,2.7106687388457456,447.6300556806251,444.91938694177935,52.46559826309202,21.90264346359752,44.51780501114567,0,300,109,96,2.9614365989706624,12.858329651903599,7183.830727999995,64.93419624378531,8.935349999999998,8.676914018099984,7.6736135,-8.01,19.57,27.58,9.870000000000001,8.12,16.287499999999998,123,476,317,97,-0.2806380576327818,-1.272434419976952,155.1293164999999,8.935349999999998,5361.21,98.21675244186217,188.4968278949029,67.64965306982268,2.9026922168708884,2761.341060426949,2758.438368210078,65.62474182124738,27.509902256848402,60.745237580360524,0,300,80,103,10.340117118909355,133.6879444453459,45177.58458666668,98.21675244186217,2.0848666666666666,5.650722843043082,4.274224666666666,-10.0,19.08,29.08,1.06,2.835,6.22,232,363,243,163,0.790362167333526,0.603706498525999,36.277337666666696,2.0848666666666666,1250.92,94.43276059370224,101.20183653794291,56.392942470018376,1.501552693223054,997.7932544866359,996.2917017934128,69.65669057038099,30.065091703585416,63.52263439383741,0,300,98,102,4.553188697454582,29.4444070442973,19159.357992000005,94.43276059370224,12,Jogging
11,4.926833333333334,4.841050743955857,3.8759961111111108,-4.67,19.11,23.78,4.609999999999999,3.28,6.550000000000001,92,504,287,122,0.43867198077630476,-0.0246441245907687,47.70945900000001,4.926833333333334,2956.1,74.97032129826944,91.8829635483872,48.72774708578932,4.083935898776,811.2216592709761,807.1377233722002,52.753831570185945,24.043560661787268,50.063667078327356,0,300,88,89,4.2838476984516936,23.066564082692732,14063.028065999988,74.97032129826944,7.8427500000000006,4.358207957884372,3.526018333333333,-0.27,19.57,19.84,7.44,3.0300000000000002,5.9799999999999995,4,593,278,153,0.3801203560984591,-0.4888016111596052,80.50270416666673,7.8427500000000006,4705.650000000001,70.70844121450705,79.99745938266581,44.260406330477586,2.8805978635150407,885.3917717530546,882.5111738895396,50.957950692253334,24.033260225096228,51.45601328104486,0,300,96,93,5.1406298129918735,40.1007407523785,11399.277166666681,70.70844121450705,0.2670166666666666,4.299741728645519,2.9545713888888887,-8.16,18.96,27.12,-0.76,1.8900000000000001,4.18,368,229,215,167,2.1184828864585072,5.838341116211279,18.559076833333314,0.2670166666666666,160.20999999999998,67.65164889771162,80.7569085760103,40.71495715343596,2.0693306272931866,877.6399459877952,875.570615360502,51.45256577573622,23.13191527434885,46.80773789122618,0,300,100,98,5.806418617460066,46.20890474700244,11098.423881333338,67.65164889771162,8,Walking
12,7.859683333333334,5.871994357375998,4.764911388888889,-7.21,19.91,27.12,7.65,4.039999999999999,7.94,50,550,295,148,0.005717873285735113,-0.42349236240634136,96.2549398333332,7.859683333333334,4715.81,105.78772273907356,97.51227544099717,57.80973725302409,10.06595520574341,1133.8106169559264,1123.744661750183,82.63316352584714,36.055968445981556,82.53716245312027,0,300,106,97,5.215336349453757,44.77525401765,20699.686143999974,105.78772273907356,3.8821000000000003,5.285813490529785,4.184285333333334,-8.39,19.99,28.38,3.17,3.44,7.0,144,455,264,133,0.673704920361579,0.17688795442688798,43.01052466666666,3.8821000000000003,2329.26,90.13102733656099,92.95511602877357,53.66762207108897,3.3667484662273313,1114.3633242343487,1110.9965757681214,65.92359057646254,28.152338524188956,67.82867508233764,0,300,98,98,5.7577925770490115,52.92284322211665,16764.255684666663,90.13102733656099,-0.8120333333333334,3.1967317475126933,2.265706888888889,-8.28,13.4,21.68,-1.33,1.4299999999999997,2.8900000000000006,435,163,242,149,1.319685988432463,3.09576836333827,10.878491999999989,-0.8120333333333334,487.21999999999997,65.24827048533285,43.31411408158824,31.615972064696823,3.2479257619340887,258.00838266865424,254.76045690672015,54.809935433941654,20.991741756234553,45.01722257904544,0,300,105,100,1.534857496516803,2.795975726572837,6133.449279999998,65.24827048533285,7,Downstairs
13,-3.4688499999999998,8.492006820779565,6.409785333333334,-19.57,19.42,38.99,-4.56,4.535,8.91,440,158,256,154,0.650064754134673,0.3712547638352044,84.14710016666665,-3.4688499999999998,2081.31,148.5239812775024,145.65209509471572,79.79195971556044,2.929807214497964,1675.963004334016,1673.033197119518,123.06759610284014,53.41394205741652,110.08957537792519,0,300,116,95,5.971298609490072,52.53859658562389,43273.905819999985,148.5239812775024,-9.1371,9.723758562922056,8.305005000000001,-19.61,16.66,36.269999999999996,-11.2,7.800000000000001,16.740000000000002,479,121,265,104,0.644908637130153,-0.7014734664241291,178.03807700000016,-9.1371,5482.26,110.16857838899324,211.17296986691954,76.67263583209058,4.416969613821023,3129.951941322198,3125.534971708377,69.9347371555178,29.206158519303024,68.64531496105722,0,300,79,103,10.641645890390153,140.25085562924122,56731.13886666668,110.16857838899324,0.6752999999999999,6.418313868143252,4.875838000000001,-19.53,19.46,38.99,1.84,3.39,7.0375,207,393,362,137,-0.7646924063978959,0.6493647618125307,41.65078299999998,0.6752999999999999,405.18,113.38898661912506,108.90266489923256,58.43226358511103,0.7599999999999909,1381.0202121629259,1380.2602121629259,93.83334504648529,41.36581935308629,81.15785052143362,0,300,115,105,6.504960604233233,64.61141232677807,24716.85270866665,113.38898661912506,24,Jogging
14,-2.4920333333333335,5.023345883527787,4.002669444444444,-17.67,9.51,27.18,-2.07,3.255,6.579999999999999,405,194,325,129,-0.41769664302697024,-0.21181449600821445,31.44423399999999,-2.4920333333333335,1495.22,94.37662821255537,78.95506025938066,57.658646137993465,3.296601253653155,476.53643524461233,473.2398339909592,72.98707929370084,39.18584712842858,80.34178891868719,0,300,115,96,1.8028906680048644,3.917402013415699,15140.84949333334,94.37662821255537,10.062616666666667,4.365454728477767,3.557130666666667,0.8,19.57,18.77,9.43,2.915,6.14,0,600,264,163,0.4166621618710125,-0.546416297860707,120.31344916666671,10.062616666666667,6037.57,87.69468901571364,61.31419667937657,48.05780435708583,6.70525706024396,307.0847137234642,300.3794566632202,70.41783382095126,32.808858010825375,76.55731100948165,0,300,123,98,1.1518622119733604,0.9510896121251684,11449.789195999996,87.69468901571364,-0.53473484622,3.4399203816867683,2.5039247669954663,-10.501288,13.021052,23.52234,-0.42223078,1.77745537,3.6570632750000005,349,247,312,168,0.337252613740049,1.4921051303328454,12.118993588105964,-0.53473484622,320.840907732,70.43592904631252,46.25648698226814,34.972290466748504,1.7124700015697472,280.66497404710105,278.9525040455313,59.6019046941335,25.055692722534644,55.513778681224,0,300,115,100,1.4045459317607898,2.6034419929427326,7100.882688557907,70.43592904631252,18,Downstairs
15,0.4327999999999999,3.8729938669372217,2.997174666666667,-9.66,14.02,23.68,0.29000000000000004,2.415,4.869999999999999,276,320,292,163,0.2259345017367291,0.4101950875907616,15.187397333333305,0.4327999999999999,259.67999999999995,74.00885996927659,59.39818974274111,39.309215531733145,4.269635297419401,386.18402028978653,381.9143849923671,61.529594168263245,26.58162634545213,52.173310404500484,0,300,113,102,2.5504431135664647,9.234003565481869,9005.456298666668,74.00885996927659,10.395366666666666,5.639087887139984,4.559488555555555,-5.01,19.57,24.58,11.07,3.8499999999999996,7.699999999999999,40,558,323,158,-0.557291574928771,-0.3173870961095657,139.8629603333334,10.395366666666666,6237.220000000001,94.19217599974614,101.07000598809148,59.92566546336715,1.581272916834542,776.8593859485998,775.2781130317652,68.25450331929011,30.357964470079057,65.87017878510031,0,300,91,97,3.460216912714256,14.875169528555432,19087.312129999984,94.19217599974614,-1.0838833333333333,5.894910410943965,4.544473,-14.1,17.58,31.68,-1.8599999999999999,3.5300000000000002,7.0525,381,219,258,165,0.8624074721233524,0.8098007278853907,35.92477183333328,-1.0838833333333333,650.33,102.17649251428905,102.03491563909598,61.02337371970723,0.7910085824229421,844.9031937451847,844.1121851627618,79.96463154118234,35.00294470283322,72.58269512502581,0,300,97,96,3.527970994378486,16.975689129026073,20851.15963199999,102.17649251428905,23,Walking
16,0.23863333333333334,3.764090035970034,2.830474111111111,-10.08,14.48,24.560000000000002,0.11,2.1399999999999997,4.4174999999999995,291,306,287,164,0.11121560078936439,0.9035412869151318,14.225319666666643,0.23863333333333334,143.18,64.9287369435011,65.47882962394513,41.73386173523136,1.0617680620404992,630.2431488000814,629.1813807380408,49.97913589739204,26.829898366931005,56.30520843249204,0,300,111,105,3.497860598508234,20.578811091729087,8503.218009999995,64.9287369435011,10.227983333333333,5.709699621380173,4.567644666666666,-3.72,19.57,23.29,10.934999999999999,3.7550000000000017,7.410000000000001,54,545,324,153,-0.5594955442525638,-0.38847237417484815,137.21231283333336,10.227983333333333,6136.79,88.03670099232933,108.71190839272025,60.06338242556341,2.060854409568332,894.8353174605013,892.7744630509329,56.228646428788736,25.040737284079412,59.35723363329708,0,300,84,87,4.252490611402404,22.69889172657785,19568.739748000004,88.03670099232933,-1.2840833333333335,5.766767450347629,4.423345,-13.87,17.58,31.449999999999996,-2.09,3.4699999999999998,6.799999999999999,400,197,258,181,0.9650396049895157,0.9955367619229767,34.90447683333336,-1.2840833333333335,770.45,96.19342575785831,103.46292474585958,60.36495255863629,2.3527253931974266,883.2937301255404,880.941004732343,69.30507837625682,31.858715695430877,68.49190767281266,0,300,94,100,3.877049981373077,19.976860165759522,19957.751956000004,96.19342575785831,23,Walking
17,-5.142633333333333,0.17489444117968858,0.09221199999999993,-5.52,-3.49,2.0299999999999994,-5.18,0.04999999999999982,0.08999999999999986,600,0,252,154,4.624745493643783,30.018910527685108,26.47726566666668,-5.142633333333333,3085.58,2.914244446782366,3.140236504532445,1.936705767898279,0.061309926228377075,20.16108828099069,20.099778354762314,2.052012018164485,1.0036893163584018,2.1388394922953564,0,300,93,93,2.9888360152836335,10.350572304712745,18.353906000000006,2.914244446782366,8.193183333333334,0.1390085119296257,0.05676811111111093,7.4,9.7,2.299999999999999,8.2,0.03999999999999915,0.03999999999999915,0,600,314,152,5.758823749984991,57.380962782853416,67.14757649999976,8.193183333333334,4915.91,2.9596301677272248,1.6846700775757024,1.3313668751408416,0.10924330623180505,10.568995272983159,10.459751966751353,2.6932977656724573,1.1048253304686062,2.272530338189002,0,300,133,101,0.9664910794228427,1.3256701738016679,11.597524000000012,2.9596301677272248,1.3948666666666667,0.3216581760537453,0.14211222222222222,-1.23,2.03,3.26,1.42,0.08000000000000007,0.1200000000000001,15,585,365,151,-5.057759363746743,29.446484529297862,2.049116999999996,1.3948666666666667,836.9200000000001,4.775014009659559,6.267192131054779,3.583139778877029,0.17580109828973262,39.67090401689605,39.49510291860632,2.9527988258481557,1.220711207663558,2.822145568206356,0,300,71,96,3.225608052809378,10.724024109327939,62.07845600000012,4.775014009659559,8,Standing
18,8.4656,4.882330724834878,3.661504,-2.53,19.57,22.1,8.14,2.3899999999999997,4.7575,41,559,273,117,0.03923451815136422,-0.030197263104260408,95.50353666666663,8.4656,5079.360000000001,80.51410916102978,88.48834772258124,49.34220988361392,2.5320187873580426,1033.0828506898702,1030.550831902512,59.79122948899147,26.422314586708023,57.61198869156235,0,300,95,92,5.446027201527964,46.93518232303259,14312.709456666667,80.51410916102978,5.264216666666666,3.9599718500332237,2.961517833333333,-5.56,19.23,24.79,4.58,1.9349999999999998,4.1975,42,558,243,118,0.6780707803439238,1.0569914910056788,43.393354166666725,5.264216666666666,3158.53,63.52207498810305,73.30752363302017,39.58002782940991,1.5956595583345117,870.0885061018872,868.4928465435527,43.684317571778564,20.48150816333811,40.64977334300664,0,300,99,95,5.737830363384739,50.738071334847916,9409.047031999997,63.52207498810305,-0.09752168470333333,2.936449924757028,2.1555453355185668,-9.956474,10.882658,20.839132,-0.48352233999999994,1.4233263200000001,2.88410865,349,249,261,139,0.23645076738522727,1.2574771369029705,8.632248639592937,-0.09752168470333333,58.51301082200002,60.761742276229405,38.492610060077745,29.263814539380284,0.47217417121364175,329.52238053337425,329.0502063621606,54.35775628098774,22.242317717215325,44.88997678063077,0,300,131,101,1.6449449418276567,7.021839067276934,5173.670353680127,60.761742276229405,16,Walking
19,3.179133333333333,2.259156461061419,1.9575913333333335,-1.99,8.62,10.61,3.11,1.97,3.99,40,559,297,156,0.08076523082957086,-1.0508932006528664,15.210676666666659,3.179133333333333,1907.48,34.76352809201219,43.05825210799759,22.35848448813854,2.871262135509391,375.9637408817998,373.09247874629045,24.858884557630404,11.177479633411648,22.321504212565472,0,300,88,96,4.739446379152734,28.21760880972747,3062.5159599999965,34.76352809201219,9.255116666666666,4.134539029491545,3.3809360555555554,1.23,18.05,16.82,9.04,2.97,5.87,0,600,293,165,0.01948057477957036,-0.7898587889240747,102.75159749999999,9.255116666666666,5553.07,56.89136953463937,83.79087972927866,39.07637480303433,1.553969994191605,1119.374812542751,1117.8208425485593,37.5191110224462,17.177959061696775,37.72541473620726,0,300,85,94,8.04328721990302,89.33053355797418,10257.53945333333,56.89136953463937,1.4181279105033333,3.148048219058644,2.3351216836659,-4.0588636,12.026767,16.0856306,0.6537767,1.4165162,2.9011340499999996,212,383,219,178,1.235509238945907,1.2037087446744996,11.921294360066852,1.4181279105033333,850.8767463019999,44.43250434695606,63.0235694107002,32.88677783974205,1.0114104665394432,667.8703750710764,666.8589646045369,26.359021045825997,13.461297339263883,30.116554712870094,0,300,80,99,5.424952248717945,40.20779922241562,5946.217743807619,44.43250434695606,5,Walking
